,jobID,agency,businessTitle,#ofPositions,jobCategory,salaryRangeFrom,salaryRangeTo,workLocation1
1278,401445,DEPT OF PARKS & RECREATION,Deputy Director for Public Services for Brooklyn,1,Administration & Human Resources Constituent Services & Community Programs,52524.0,81535.0,"Litchfield Villa, Brooklyn"
1279,401456,DEPT OF PARKS & RECREATION,Conservation & Restoration Specialist,1,Constituent Services & Community Programs Building Operations & Maintenance,75000.0,85000.0,"Arsenal North, Manhattan"
1280,401456,DEPT OF PARKS & RECREATION,Conservation & Restoration Specialist,1,Constituent Services & Community Programs Building Operations & Maintenance,75000.0,85000.0,"Arsenal North, Manhattan"
1281,401456,DEPT OF PARKS & RECREATION,Conservation & Restoration Specialist,1,Constituent Services & Community Programs Building Operations & Maintenance,75000.0,85000.0,"Arsenal North, Manhattan"
1282,401478,POLICE DEPARTMENT,"Bookkeeper, Level II",1,"Finance, Accounting, & Procurement",42102.0,55863.0,"14-04 111th Street, College Point, NY (Queens) Fiscal Unit"
1283,401487,HRA/DEPT OF SOCIAL SERVICES,ELECTRONIC APPLICATION COUNSELOR (EAC),2,Administration & Human Resources Social Services,36649.0,42146.0,470 Vanderbilt Ave
1284,401491,DEPARTMENT OF TRANSPORTATION,Program Coordinator,1,"Policy, Research & Analysis",55416.0,83151.0,"34-02 Queens Boulevard Long Island City, N.Y. 11101"
1285,401491,DEPARTMENT OF TRANSPORTATION,Program Coordinator,1,"Policy, Research & Analysis",55416.0,83151.0,"34-02 Queens Boulevard Long Island City, N.Y. 11101"
1286,401492,DEPT OF ENVIRONMENT PROTECTION,Deputy Director of Call Center,1,Communications & Intergovernmental Affairs,55590.0,150371.0,59-17 Junction Blvd Corona Ny
1287,401503,DEPARTMENT OF TRANSPORTATION,Community Coordinator,1,"Policy, Research & Analysis",52524.0,81535.0,"34-02 Queens Boulevard Long Island City, N.Y. 11101"
1288,401503,DEPARTMENT OF TRANSPORTATION,Community Coordinator,1,"Policy, Research & Analysis",52524.0,81535.0,"34-02 Queens Boulevard Long Island City, N.Y. 11101"
1289,401508,DEPARTMENT OF TRANSPORTATION,Senior Project Analyst,1,"Policy, Research & Analysis",72476.0,106222.0,55 Water St Ny Ny
1290,401508,DEPARTMENT OF TRANSPORTATION,Senior Project Analyst,1,"Policy, Research & Analysis",72476.0,106222.0,55 Water St Ny Ny
1291,401510,DEPT OF ENVIRONMENT PROTECTION,PAYMENT ANALYST,1,"Finance, Accounting, & Procurement",49488.0,79971.0,"59-17 Junction Blvd Flushing, NY 11373"
1292,401510,DEPT OF ENVIRONMENT PROTECTION,PAYMENT ANALYST,1,"Finance, Accounting, & Procurement",49488.0,79971.0,"59-17 Junction Blvd Flushing, NY 11373"
1293,401517,LAW DEPARTMENT,PARALEGAL AIDE (PART-TIME),1,Legal Affairs,22.9551,32.1226,"52 Duane Street, New York, N.Y."
1294,401517,LAW DEPARTMENT,PARALEGAL AIDE (PART-TIME),1,Legal Affairs,22.9551,32.1226,"52 Duane Street, New York, N.Y."
1295,401519,POLICE DEPARTMENT,"Director, Litigation Support & Transparency",1,Legal Affairs,56990.0,156829.0,"1 Police Plaza, N.Y."
1296,401549,HRA/DEPT OF SOCIAL SERVICES,UNIT SUPERVISOR,1,Social Services,49708.0,57164.0,"400 8Th Ave., N.Y."
1297,401554,DEPARTMENT OF TRANSPORTATION,Assistant General Counsel,1,Legal Affairs,69176.0,103663.0,55 Water St Ny Ny
1298,401554,DEPARTMENT OF TRANSPORTATION,Assistant General Counsel,1,Legal Affairs,69176.0,103663.0,55 Water St Ny Ny
1299,401555,DEPARTMENT OF TRANSPORTATION,Assistant General Counsel,1,Legal Affairs,77114.0,113841.0,55 Water St Ny Ny
1300,401555,DEPARTMENT OF TRANSPORTATION,Assistant General Counsel,1,Legal Affairs,77114.0,113841.0,55 Water St Ny Ny
1301,401556,DEPARTMENT OF TRANSPORTATION,Assistant General Counsel,1,Legal Affairs,60433.0,73375.0,55 Water St Ny Ny
1302,401556,DEPARTMENT OF TRANSPORTATION,Assistant General Counsel,1,Legal Affairs,60433.0,73375.0,55 Water St Ny Ny
1303,401591,LAW DEPARTMENT,MOTOR VEHICLE OPERATOR - BRONX - RTA,1,Legal Affairs,18.5814,23.215,"260 East 161st Street Bronx, NY"
1304,401591,LAW DEPARTMENT,MOTOR VEHICLE OPERATOR - BRONX - RTA,1,Legal Affairs,18.5814,23.215,"260 East 161st Street Bronx, NY"
1305,401600,DEPARTMENT OF TRANSPORTATION,Assistant Civil Engineer,6,"Engineering, Architecture, & Planning",55416.0,83151.0,TO BE DETERMINED
1306,401600,DEPARTMENT OF TRANSPORTATION,Assistant Civil Engineer,6,"Engineering, Architecture, & Planning",55416.0,83151.0,TO BE DETERMINED
1307,401601,POLICE DEPARTMENT,"AGENCY ATTORNEY, LEVEL I",6,Legal Affairs,61237.0,93488.0,"1 Police Plaza, N.Y."
1308,401601,POLICE DEPARTMENT,"AGENCY ATTORNEY, LEVEL I",6,Legal Affairs,61237.0,93488.0,"1 Police Plaza, N.Y."
1309,401603,POLICE DEPARTMENT,"Media Services Technician, Level I",7,"Technology, Data & Innovation Legal Affairs",39841.0,52045.0,"1 Police Plaza, N.Y."
1310,401603,POLICE DEPARTMENT,"Media Services Technician, Level I",7,"Technology, Data & Innovation Legal Affairs",39841.0,52045.0,"1 Police Plaza, N.Y."
1311,401625,DEPT OF PARKS & RECREATION,Senior Data Analytics Specialist,1,"Policy, Research & Analysis",80000.0,90000.0,"Arsenal, Manhattan"
1312,401628,DEPT OF DESIGN & CONSTRUCTION,College Aide,1,"Engineering, Architecture, & Planning",15.5,19.9,"30-30 Thomson Avenue, LIC, NY"
1313,401628,DEPT OF DESIGN & CONSTRUCTION,College Aide,1,"Engineering, Architecture, & Planning",15.5,19.9,"30-30 Thomson Avenue, LIC, NY"
1314,401629,DEPARTMENT OF FINANCE,Sergeant,1,"Public Safety, Inspections, & Enforcement",87314.0,87314.0,"3030 Third Ave, Bronx, NY  (Current location but could be subject to change)"
1315,401634,DEPT OF DESIGN & CONSTRUCTION,Junior Engineer (Construction),4,"Engineering, Architecture, & Planning",49916.0,60447.0,"30-30 Thomson Avenue, LIC, NY"
1316,401634,DEPT OF DESIGN & CONSTRUCTION,Junior Engineer (Construction),4,"Engineering, Architecture, & Planning",49916.0,60447.0,"30-30 Thomson Avenue, LIC, NY"
1317,401645,DEPT OF PARKS & RECREATION,Project Development Coordinator for Dyckman Farmhouse,1,Constituent Services & Community Programs,52524.0,81535.0,Manhattan
1318,401732,DEPT OF PARKS & RECREATION,Lead Mechanical Engineer,1,"Engineering, Architecture, & Planning",100000.0,114000.0,"Olmsted Center, Queens"
1319,401732,DEPT OF PARKS & RECREATION,Lead Mechanical Engineer,1,"Engineering, Architecture, & Planning",100000.0,114000.0,"Olmsted Center, Queens"
1320,401732,DEPT OF PARKS & RECREATION,Lead Mechanical Engineer,1,"Engineering, Architecture, & Planning",100000.0,114000.0,"Olmsted Center, Queens"
1321,401752,DEPT OF DESIGN & CONSTRUCTION,Junior Engineer (Design),7,"Engineering, Architecture, & Planning",49916.0,60447.0,"30-30 Thomson Avenue, LIC, NY"
1322,401752,DEPT OF DESIGN & CONSTRUCTION,Junior Engineer (Design),7,"Engineering, Architecture, & Planning",49916.0,60447.0,"30-30 Thomson Avenue, LIC, NY"
1323,401758,DEPT OF PARKS & RECREATION,Climber & Pruner,7,Building Operations & Maintenance,62308.0,62308.0,TBD
1324,401758,DEPT OF PARKS & RECREATION,Climber & Pruner,7,Building Operations & Maintenance,62308.0,62308.0,TBD
1325,401758,DEPT OF PARKS & RECREATION,Climber & Pruner,7,Building Operations & Maintenance,62308.0,62308.0,TBD
1326,401774,TAXI & LIMOUSINE COMMISSION,Supervising Attorney â€“ Driver Protection and Special Projects,1,Legal Affairs,69176.0,79552.0,"31-00 47 Ave, 3 FL, LIC NY"
1327,401774,TAXI & LIMOUSINE COMMISSION,Supervising Attorney â€“ Driver Protection and Special Projects,1,Legal Affairs,69176.0,79552.0,"31-00 47 Ave, 3 FL, LIC NY"
1328,401777,HOUSING PRESERVATION & DVLPMNT,Hearing Officer,1,Legal Affairs,61237.0,70423.0,100 Gold Street
1329,401777,HOUSING PRESERVATION & DVLPMNT,Hearing Officer,1,Legal Affairs,61237.0,70423.0,100 Gold Street
1330,401787,POLICE DEPARTMENT,Staff Analyst,1,"Legal Affairs Policy, Research & Analysis",50078.0,68181.0,"1 Police Plaza, N.Y."
1331,401787,POLICE DEPARTMENT,Staff Analyst,1,"Legal Affairs Policy, Research & Analysis",50078.0,68181.0,"1 Police Plaza, N.Y."
1332,401815,DEPT OF DESIGN & CONSTRUCTION,Senior Project Administrator,2,"Engineering, Architecture, & Planning",72476.0,106222.0,"30-30 Thomson Avenue, LIC. NY"
1333,401815,DEPT OF DESIGN & CONSTRUCTION,Senior Project Administrator,2,"Engineering, Architecture, & Planning",72476.0,106222.0,"30-30 Thomson Avenue, LIC. NY"
1334,401825,HOUSING PRESERVATION & DVLPMNT,Deputy Director of Continued Occupancy,1,Communications & Intergovernmental Affairs,72476.0,85000.0,100 Gold Street
1335,401825,HOUSING PRESERVATION & DVLPMNT,Deputy Director of Continued Occupancy,1,Communications & Intergovernmental Affairs,72476.0,85000.0,100 Gold Street
1336,401861,DEPT OF DESIGN & CONSTRUCTION,Resident Engineer,4,"Engineering, Architecture, & Planning",65783.0,95270.0,"30-30 Thomson Avenue, LIC, NY"
1337,401861,DEPT OF DESIGN & CONSTRUCTION,Resident Engineer,4,"Engineering, Architecture, & Planning",65783.0,95270.0,"30-30 Thomson Avenue, LIC, NY"
1338,401863,HOUSING PRESERVATION & DVLPMNT,Supervising Demolition Inspector,2,Building Operations & Maintenance,65783.0,75651.0,100 Gold Street
1339,401863,HOUSING PRESERVATION & DVLPMNT,Supervising Demolition Inspector,2,Building Operations & Maintenance,65783.0,75651.0,100 Gold Street
1340,401871,DEPARTMENT OF TRANSPORTATION,Senior Inspector,1,"Public Safety, Inspections, & Enforcement",51615.0,72448.0,55 Water St Ny Ny
1341,401871,DEPARTMENT OF TRANSPORTATION,Senior Inspector,1,"Public Safety, Inspections, & Enforcement",51615.0,72448.0,55 Water St Ny Ny
1342,401879,HOUSING PRESERVATION & DVLPMNT,Director for Pre-Development Planning,1,"Engineering, Architecture, & Planning",95000.0,105000.0,100 Gold Street
1343,401879,HOUSING PRESERVATION & DVLPMNT,Director for Pre-Development Planning,1,"Engineering, Architecture, & Planning",95000.0,105000.0,100 Gold Street
1344,401901,DEPARTMENT OF BUILDINGS,"Assistant Chief Inspector, Construction",1,"Public Safety, Inspections, & Enforcement",67902.0,80400.0,"The Construction Safety Enforcement unit is responsible for responding to accidents, reports of injuries, referrals from the Office of the Buildings Marshal, FDNY, Construction Safety Compliance Inspections Team, Intergovernmental Affairs, Special Enforcement Team, and other units. Construction Safety Enforcement performs neighborhood sweeps, building class sweeps, bad actor sweeps, and other operations and special projects as needed."
1345,401960,DEPARTMENT OF BUILDINGS,Assistant Chief Plan Examiner,4,"Engineering, Architecture, & Planning",68292.0,89942.0,This posting will be used to fill Assistant Chief Plan Examiner positions in various Development plan examination units throughout FY20 Q1. Assistant Chief Plan Examiners are subject to rotation to different units/locations.
1346,401972,CONSUMER AFFAIRS,Senior Enforcement Counsel,1,Legal Affairs,77114.0,90000.0,"42 Broadway, N.Y."
1347,401972,CONSUMER AFFAIRS,Senior Enforcement Counsel,1,Legal Affairs,77114.0,90000.0,"42 Broadway, N.Y."
1348,401973,HOUSING PRESERVATION & DVLPMNT,Agency Attorney L4 â€“ HLD,1,Legal Affairs,80541.0,109153.0,100 Gold Street
1349,401973,HOUSING PRESERVATION & DVLPMNT,Agency Attorney L4 â€“ HLD,1,Legal Affairs,80541.0,109153.0,100 Gold Street
1350,401975,DEPARTMENT OF BUILDINGS,Assistant Chief Plan Examiner,3,"Engineering, Architecture, & Planning",57923.0,80000.0,This posting will be used to fill Assistant Chief Plan Examiner positions in various Development plan examination units throughout FY20 Q1. Assistant Chief Plan Examiners are subject to rotation to different units/locations.
1351,401977,HOUSING PRESERVATION & DVLPMNT,Agency Attorney L4 â€“ HLD,1,Legal Affairs,80541.0,109153.0,100 Gold Street
1352,401977,HOUSING PRESERVATION & DVLPMNT,Agency Attorney L4 â€“ HLD,1,Legal Affairs,80541.0,109153.0,100 Gold Street
1353,402124,HOUSING PRESERVATION & DVLPMNT,Repair Crew Chief,1,"Public Safety, Inspections, & Enforcement",37976.0,43672.0,"516 Bergen St., Brooklyn"
1354,402124,HOUSING PRESERVATION & DVLPMNT,Repair Crew Chief,1,"Public Safety, Inspections, & Enforcement",37976.0,43672.0,"516 Bergen St., Brooklyn"
1355,402129,DEPT OF ENVIRONMENT PROTECTION,"Building Energy Efficiency Programs Policy Advisor, High Performance Retrofit Track",1,"Communications & Intergovernmental Affairs Policy, Research & Analysis",73305.0,87000.0,"253 Broadway, New York NY"
1356,402129,DEPT OF ENVIRONMENT PROTECTION,"Building Energy Efficiency Programs Policy Advisor, High Performance Retrofit Track",1,"Communications & Intergovernmental Affairs Policy, Research & Analysis",73305.0,87000.0,"253 Broadway, New York NY"
1357,402131,DEPT OF ENVIRONMENT PROTECTION,"Building Energy Efficiency Programs Policy Advisor, Existing BuildingsTrack",1,"Communications & Intergovernmental Affairs Policy, Research & Analysis",73305.0,87000.0,"253 Broadway, New York NY"
1358,402131,DEPT OF ENVIRONMENT PROTECTION,"Building Energy Efficiency Programs Policy Advisor, Existing BuildingsTrack",1,"Communications & Intergovernmental Affairs Policy, Research & Analysis",73305.0,87000.0,"253 Broadway, New York NY"
1359,402136,DEPARTMENT OF TRANSPORTATION,COLLEGE AIDE 1 - Policy Office,1,"Policy, Research & Analysis",17.3,19.9,55 Water St Ny Ny
1360,402136,DEPARTMENT OF TRANSPORTATION,COLLEGE AIDE 1 - Policy Office,1,"Policy, Research & Analysis",17.3,19.9,55 Water St Ny Ny
1361,402142,HOUSING PRESERVATION & DVLPMNT,Field Tech,1,"Public Safety, Inspections, & Enforcement",55416.0,63728.0,"105 East 106 Street, New York,"
1362,402142,HOUSING PRESERVATION & DVLPMNT,Field Tech,1,"Public Safety, Inspections, & Enforcement",55416.0,63728.0,"105 East 106 Street, New York,"
1363,402195,HOUSING PRESERVATION & DVLPMNT,Technical Lead,1,"Technology, Data & Innovation",102000.0,112000.0,100 Gold Street
1364,402219,DEPT OF ENVIRONMENT PROTECTION,"Building Energy Efficiency Program, Senior Policy Advisor",1,"Communications & Intergovernmental Affairs Policy, Research & Analysis",80000.0,92001.0,"253 Broadway, New York NY"
1365,402219,DEPT OF ENVIRONMENT PROTECTION,"Building Energy Efficiency Program, Senior Policy Advisor",1,"Communications & Intergovernmental Affairs Policy, Research & Analysis",80000.0,92001.0,"253 Broadway, New York NY"
1366,402302,CONFLICTS OF INTEREST BOARD,ANNUAL DISCLOSURE ANALYST,1,Legal Affairs,43799.0,48500.0,"2 Lafayette St., N.Y."
1367,402302,CONFLICTS OF INTEREST BOARD,ANNUAL DISCLOSURE ANALYST,1,Legal Affairs,43799.0,48500.0,"2 Lafayette St., N.Y."
1368,402340,DEPARTMENT OF FINANCE,Parking Operations Liaison,1,"Administration & Human Resources Policy, Research & Analysis",65000.0,70000.0,"66 John Street, New York, NY (Current location but could be subject to change)"
1369,402350,HOUSING PRESERVATION & DVLPMNT,"Project Manager, Multifamily Preservation Finance Programs",1,"Engineering, Architecture, & Planning",60000.0,70000.0,100 Gold Street
1370,402350,HOUSING PRESERVATION & DVLPMNT,"Project Manager, Multifamily Preservation Finance Programs",1,"Engineering, Architecture, & Planning",60000.0,70000.0,100 Gold Street
1371,402363,TAXI & LIMOUSINE COMMISSION,Prosecuting Attorney,1,Legal Affairs,61237.0,93488.0,"31-00 47 Ave, 3 FL, LIC NY"
1372,402363,TAXI & LIMOUSINE COMMISSION,Prosecuting Attorney,1,Legal Affairs,61237.0,93488.0,"31-00 47 Ave, 3 FL, LIC NY"
1373,402399,TAXI & LIMOUSINE COMMISSION,Case Manager,1,Constituent Services & Community Programs Legal Affairs,37217.0,61936.0,"31-00 47 Ave, 3 FL, LIC NY"
1374,402422,HOUSING PRESERVATION & DVLPMNT,"Senior Advisor, Public Housing Operations",1,"Policy, Research & Analysis",135000.0,145000.0,100 Gold Street
1375,402429,DEPT OF PARKS & RECREATION,Carpenter,1,Building Operations & Maintenance,95040.54,95040.54,TBD
1376,402429,DEPT OF PARKS & RECREATION,Carpenter,1,Building Operations & Maintenance,95040.54,95040.54,TBD
1377,402429,DEPT OF PARKS & RECREATION,Carpenter,1,Building Operations & Maintenance,95040.54,95040.54,TBD
1378,402472,DEPT OF PARKS & RECREATION,Electrician,3,Building Operations & Maintenance,106952.58,106952.58,TBD
1379,402472,DEPT OF PARKS & RECREATION,Electrician,3,Building Operations & Maintenance,106952.58,106952.58,TBD
1380,402472,DEPT OF PARKS & RECREATION,Electrician,3,Building Operations & Maintenance,106952.58,106952.58,TBD
1381,402509,DEPT OF PARKS & RECREATION,Project Development Coordinator for Bronx Operations,1,Administration & Human Resources Building Operations & Maintenance,52524.0,81535.0,"Ranaqua, Bronx"
1382,402523,DEPT OF PARKS & RECREATION,Borough Youth Program Coordinator,1,Constituent Services & Community Programs,57543.0,57543.0,"Litchfield Villa, Brooklyn"
1383,402524,OFFICE OF MANAGEMENT & BUDGET,Assistant Director  CITYWIDE SAVINGS,1,"Finance, Accounting, & Procurement Policy, Research & Analysis",137637.0,137637.0,255 Greenwich Street
1384,402524,OFFICE OF MANAGEMENT & BUDGET,Assistant Director  CITYWIDE SAVINGS,1,"Finance, Accounting, & Procurement Policy, Research & Analysis",137637.0,137637.0,255 Greenwich Street
1385,402533,DEPT OF YOUTH & COMM DEV SRVS,NYC Census 2020 - Grants Program Director,1,Constituent Services & Community Programs,69940.0,110000.0,161 William St  New York N Y
1386,402533,DEPT OF YOUTH & COMM DEV SRVS,NYC Census 2020 - Grants Program Director,1,Constituent Services & Community Programs,69940.0,110000.0,161 William St  New York N Y
1387,402539,HOUSING PRESERVATION & DVLPMNT,Repair Crew Chief,1,"Public Safety, Inspections, & Enforcement",37976.0,43672.0,"516 Bergen St., Brooklyn"
1388,402539,HOUSING PRESERVATION & DVLPMNT,Repair Crew Chief,1,"Public Safety, Inspections, & Enforcement",37976.0,43672.0,"516 Bergen St., Brooklyn"
1389,402544,HOUSING PRESERVATION & DVLPMNT,Marketing Project Manager,1,Constituent Services & Community Programs,52524.0,60403.0,100 Gold Street
1390,402544,HOUSING PRESERVATION & DVLPMNT,Marketing Project Manager,1,Constituent Services & Community Programs,52524.0,60403.0,100 Gold Street
1391,402553,DEPT OF PARKS & RECREATION,Forester,5,Building Operations & Maintenance,52000.0,57764.0,TBD
1392,402553,DEPT OF PARKS & RECREATION,Forester,5,Building Operations & Maintenance,52000.0,57764.0,TBD
1393,402553,DEPT OF PARKS & RECREATION,Forester,5,Building Operations & Maintenance,52000.0,57764.0,TBD
1394,402582,HOUSING PRESERVATION & DVLPMNT,"Planner, Neighborhood Planning",1,"Engineering, Architecture, & Planning",55416.0,65000.0,100 Gold Street
1395,402582,HOUSING PRESERVATION & DVLPMNT,"Planner, Neighborhood Planning",1,"Engineering, Architecture, & Planning",55416.0,65000.0,100 Gold Street
1396,402612,DEPT OF PARKS & RECREATION,Community Associate,1,Constituent Services & Community Programs,37217.0,61936.0,"Van Cortlandt Park, Bronx"
1397,402616,DEPT OF PARKS & RECREATION,Data Analytics Specialist,1,"Technology, Data & Innovation",65000.0,75000.0,"Arsenal, Manhattan"
1398,402616,DEPT OF PARKS & RECREATION,Data Analytics Specialist,1,"Technology, Data & Innovation",65000.0,75000.0,"Arsenal, Manhattan"
